,games,gs,name,team,war,year,starter,height,weight,bmi,yoc
22290,63.0,0.0,Dave Veres,Rockies,1.5,1998.0,rp,74,195,25.033783783783786,5.0
22291,73.0,0.0,Dave Veres,Rockies,0.2,1999.0,rp,74,195,25.033783783783786,6.0
22292,71.0,0.0,Dave Veres,Cardinals,1.5,2000.0,rp,74,195,25.033783783783786,7.0
22293,71.0,0.0,Dave Veres,Cardinals,-0.2,2001.0,rp,74,195,25.033783783783786,8.0
22294,71.0,0.0,Dave Veres,Cardinals,-0.3,2002.0,rp,74,195,25.033783783783786,9.0
22295,31.0,0.0,Dave Veres,Cubs,0.4,2003.0,rp,74,195,25.033783783783786,10.0
22296,3.0,1.0,Randy Veres,Brewers,0.2,1989.0,rp,75,210,26.24533333333333,1.0
22297,26.0,0.0,Randy Veres,Brewers,-0.3,1990.0,rp,75,210,26.24533333333333,2.0
22298,10.0,0.0,Randy Veres,Cubs,-0.4,1994.0,rp,75,210,26.24533333333333,6.0
22299,47.0,0.0,Randy Veres,Marlins,-0.3,1995.0,rp,75,210,26.24533333333333,7.0
22300,25.0,0.0,Randy Veres,Tigers,-0.3,1996.0,rp,75,210,26.24533333333333,8.0
22301,24.0,0.0,Randy Veres,Royals,0.5,1997.0,rp,75,210,26.24533333333333,9.0
22302,21.0,0.0,John Verhoeven,Angels,0.3,1976.0,rp,77,200,23.713948389273064,1.0
22303,9.0,0.0,John Verhoeven,2 Teams,0.2,1977.0,rp,77,200,23.713948389273064,2.0
22304,3.0,0.0,John Verhoeven,Angels,0.0,1977.0,rp,77,200,23.713948389273064,2.0
22305,44.0,0.0,John Verhoeven,Twins,0.0,1980.0,rp,77,200,23.713948389273064,5.0
22306,25.0,0.0,John Verhoeven,Twins,0.0,1981.0,rp,77,200,23.713948389273064,6.0
22307,2.0,0.0,Jamie Vermilyea,Blue Jays,0.1,2007.0,rp,76,195,23.73355263157895,1.0
22308,18.0,4.0,Logan Verrett,2 Teams,0.2,2015.0,rp,74,190,24.39189189189189,1.0
22309,4.0,0.0,Logan Verrett,Rangers,-0.1,2015.0,rp,74,190,24.39189189189189,1.0
22310,35.0,12.0,Logan Verrett,Mets,-0.6,2016.0,rp,74,190,24.39189189189189,2.0
22311,4.0,0.0,Logan Verrett,Orioles,-0.2,2017.0,rp,74,190,24.39189189189189,3.0
22312,1.0,0.0,Bob Veselic,Twins,0.0,1980.0,rp,72,175,23.731674382716047,1.0
22313,5.0,0.0,Bob Veselic,Twins,0.1,1981.0,rp,72,175,23.731674382716047,2.0
22314,1.0,0.0,Thyago Vieira,Mariners,0.0,2017.0,rp,74,210,26.959459459459456,1.0
22315,1.0,1.0,Eduardo Villacis,Royals,-0.1,2004.0,sp,74,215,27.60135135135135,1.0
22316,3.0,0.0,Brandon Villafuerte,Tigers,0.0,2000.0,rp,71,180,25.102162269390995,1.0
22317,6.0,0.0,Brandon Villafuerte,Rangers,-0.2,2001.0,rp,71,180,25.102162269390995,2.0
22318,31.0,0.0,Brandon Villafuerte,Padres,0.4,2002.0,rp,71,180,25.102162269390995,3.0
22319,31.0,0.0,Brandon Villafuerte,Padres,-0.6,2003.0,rp,71,180,25.102162269390995,4.0
22320,20.0,0.0,Brandon Villafuerte,Diamondbacks,-0.1,2004.0,rp,71,180,25.102162269390995,5.0
22321,10.0,6.0,Carlos Villanueva,Brewers,0.5,2006.0,sp,74,220,28.243243243243246,1.0
22322,59.0,6.0,Carlos Villanueva,Brewers,0.4,2007.0,rp,74,220,28.243243243243246,2.0
22323,47.0,9.0,Carlos Villanueva,Brewers,0.7,2008.0,rp,74,220,28.243243243243246,3.0
22324,64.0,6.0,Carlos Villanueva,Brewers,0.5,2009.0,rp,74,220,28.243243243243246,4.0
22325,50.0,0.0,Carlos Villanueva,Brewers,0.3,2010.0,rp,74,220,28.243243243243246,5.0
22326,33.0,13.0,Carlos Villanueva,Blue Jays,1.2,2011.0,rp,74,220,28.243243243243246,6.0
22327,38.0,16.0,Carlos Villanueva,Blue Jays,0.6,2012.0,rp,74,220,28.243243243243246,7.0
22328,47.0,15.0,Carlos Villanueva,Cubs,1.0,2013.0,rp,74,220,28.243243243243246,8.0
22329,42.0,5.0,Carlos Villanueva,Cubs,1.2,2014.0,rp,74,220,28.243243243243246,9.0
22330,35.0,0.0,Carlos Villanueva,Cardinals,0.2,2015.0,rp,74,220,28.243243243243246,10.0
22331,51.0,0.0,Carlos Villanueva,Padres,-0.7,2016.0,rp,74,220,28.243243243243246,11.0
22332,1.0,1.0,Elih Villanueva,Marlins,-0.2,2011.0,sp,74,235,30.16891891891892,1.0
22333,8.0,0.0,Henry Villar,Astros,0.0,2010.0,rp,71,170,23.70759769886927,1.0
22334,16.0,0.0,Brayan Villarreal,Tigers,-0.2,2011.0,rp,72,170,23.053626543209877,1.0
22335,50.0,0.0,Brayan Villarreal,Tigers,0.9,2012.0,rp,72,170,23.053626543209877,2.0
22336,8.0,0.0,Brayan Villarreal,2 Teams,-0.3,2013.0,rp,72,170,23.053626543209877,3.0
22337,7.0,0.0,Brayan Villarreal,Tigers,-0.3,2013.0,rp,72,170,23.053626543209877,3.0
22338,86.0,1.0,Oscar Villarreal,Diamondbacks,1.2,2003.0,rp,72,205,27.79996141975309,1.0
22339,17.0,0.0,Oscar Villarreal,Diamondbacks,0.1,2004.0,rp,72,205,27.79996141975309,2.0
22340,11.0,0.0,Oscar Villarreal,Diamondbacks,-0.2,2005.0,rp,72,205,27.79996141975309,3.0
22341,58.0,4.0,Oscar Villarreal,Braves,0.0,2006.0,rp,72,205,27.79996141975309,4.0
22342,51.0,0.0,Oscar Villarreal,Braves,0.4,2007.0,rp,72,205,27.79996141975309,5.0
22343,35.0,0.0,Oscar Villarreal,Astros,-1.0,2008.0,rp,72,205,27.79996141975309,6.0
22344,1.0,0.0,Pedro Villarreal,Reds,0.0,2012.0,rp,73,235,31.00112591480578,1.0
22345,2.0,1.0,Pedro Villarreal,Reds,-0.3,2013.0,sp,73,235,31.00112591480578,2.0
22346,12.0,0.0,Pedro Villarreal,Reds,0.0,2014.0,rp,73,235,31.00112591480578,3.0
22347,29.0,0.0,Pedro Villarreal,Reds,-0.1,2015.0,rp,73,235,31.00112591480578,4.0
22348,1.0,0.0,Ismael Villegas,Braves,-0.1,2000.0,rp,73,188,24.800900731844624,1.0
22349,38.0,0.0,Ron Villone,2 Teams,-0.6,1995.0,rp,75,230,28.74488888888889,1.0
22350,19.0,0.0,Ron Villone,Mariners,-0.7,1995.0,rp,75,230,28.74488888888889,1.0
22351,44.0,0.0,Ron Villone,2 Teams,-0.2,1996.0,rp,75,230,28.74488888888889,2.0
22352,21.0,0.0,Ron Villone,Padres,0.1,1996.0,rp,75,230,28.74488888888889,2.0
22353,50.0,0.0,Ron Villone,Brewers,0.1,1997.0,rp,75,230,28.74488888888889,3.0
22354,25.0,0.0,Ron Villone,Indians,-0.3,1998.0,rp,75,230,28.74488888888889,4.0
22355,29.0,22.0,Ron Villone,Reds,2.4,1999.0,sp,75,230,28.74488888888889,5.0
22356,35.0,23.0,Ron Villone,Reds,0.2,2000.0,sp,75,230,28.74488888888889,6.0
22357,53.0,12.0,Ron Villone,2 Teams,0.8,2001.0,rp,75,230,28.74488888888889,7.0
22358,22.0,6.0,Ron Villone,Rockies,0.5,2001.0,rp,75,230,28.74488888888889,7.0
22359,45.0,7.0,Ron Villone,Pirates,0.4,2002.0,rp,75,230,28.74488888888889,8.0
22360,19.0,19.0,Ron Villone,Astros,1.2,2003.0,sp,75,230,28.74488888888889,9.0
22361,56.0,10.0,Ron Villone,Mariners,0.3,2004.0,rp,75,230,28.74488888888889,10.0
22362,79.0,0.0,Ron Villone,2 Teams,0.7,2005.0,rp,75,230,28.74488888888889,11.0
22363,52.0,0.0,Ron Villone,Mariners,0.4,2005.0,rp,75,230,28.74488888888889,11.0
22364,70.0,0.0,Ron Villone,Yankees,-0.1,2006.0,rp,75,230,28.74488888888889,12.0
22365,37.0,0.0,Ron Villone,Yankees,-0.1,2007.0,rp,75,230,28.74488888888889,13.0
22366,74.0,0.0,Ron Villone,Cardinals,0.0,2008.0,rp,75,230,28.74488888888889,14.0
22367,63.0,0.0,Ron Villone,Nationals,-0.5,2009.0,rp,75,230,28.74488888888889,15.0
22368,19.0,6.0,Dave Vineyard,Orioles,0.6,1964.0,rp,75,195,24.370666666666665,1.0
22369,8.0,0.0,Ken Vining,White Sox,-0.3,2001.0,rp,72,180,24.409722222222225,1.0
22370,22.0,22.0,Frank Viola,Twins,0.9,1982.0,sp,76,209,25.4375,1.0
22371,35.0,34.0,Frank Viola,Twins,0.1,1983.0,sp,76,209,25.4375,2.0
22372,35.0,35.0,Frank Viola,Twins,3.5,1984.0,sp,76,209,25.4375,3.0
22373,36.0,36.0,Frank Viola,Twins,3.9,1985.0,sp,76,209,25.4375,4.0
22374,37.0,37.0,Frank Viola,Twins,2.9,1986.0,sp,76,209,25.4375,5.0
22375,36.0,36.0,Frank Viola,Twins,5.4,1987.0,sp,76,209,25.4375,6.0
22376,35.0,35.0,Frank Viola,Twins,6.3,1988.0,sp,76,209,25.4375,7.0
22377,36.0,36.0,Frank Viola,2 Teams,5.0,1989.0,sp,76,209,25.4375,8.0
22378,24.0,24.0,Frank Viola,Twins,3.2,1989.0,sp,76,209,25.4375,8.0
22379,35.0,35.0,Frank Viola,Mets,5.8,1990.0,sp,76,209,25.4375,9.0
22380,35.0,35.0,Frank Viola,Mets,2.5,1991.0,sp,76,209,25.4375,10.0
22381,35.0,35.0,Frank Viola,Red Sox,3.7,1992.0,sp,76,209,25.4375,11.0
22382,29.0,29.0,Frank Viola,Red Sox,2.7,1993.0,sp,76,209,25.4375,12.0
22383,6.0,6.0,Frank Viola,Red Sox,0.3,1994.0,sp,76,209,25.4375,13.0
22384,3.0,3.0,Frank Viola,Reds,-0.1,1995.0,sp,76,209,25.4375,14.0
22385,6.0,6.0,Frank Viola,Blue Jays,-0.2,1996.0,sp,76,209,25.4375,15.0
22386,9.0,0.0,Pedro Viola,Reds,-0.1,2009.0,rp,73,185,24.405141677613063,1.0
22387,2.0,0.0,Pedro Viola,Orioles,0.0,2010.0,rp,73,185,24.405141677613063,2.0
22388,4.0,0.0,Pedro Viola,Orioles,-0.2,2011.0,rp,73,185,24.405141677613063,3.0
22389,3.0,1.0,Joe Vitko,Mets,0.0,1992.0,rp,80,210,23.0671875,1.0
22390,1.0,0.0,Luis Vizcaino,Athletics,-0.1,1999.0,rp,71,169,23.5681412418171,1.0
22391,12.0,0.0,Luis Vizcaino,Athletics,0.1,2000.0,rp,71,169,23.5681412418171,2.0
22392,36.0,0.0,Luis Vizcaino,Athletics,-0.2,2001.0,rp,71,169,23.5681412418171,3.0
22393,76.0,0.0,Luis Vizcaino,Brewers,1.5,2002.0,rp,71,169,23.5681412418171,4.0
22394,75.0,0.0,Luis Vizcaino,Brewers,-0.5,2003.0,rp,71,169,23.5681412418171,5.0
22395,73.0,0.0,Luis Vizcaino,Brewers,0.4,2004.0,rp,71,169,23.5681412418171,6.0
22396,65.0,0.0,Luis Vizcaino,White Sox,0.3,2005.0,rp,71,169,23.5681412418171,7.0
22397,70.0,0.0,Luis Vizcaino,Diamondbacks,0.6,2006.0,rp,71,169,23.5681412418171,8.0
22398,77.0,0.0,Luis Vizcaino,Yankees,0.3,2007.0,rp,71,169,23.5681412418171,9.0
22399,43.0,0.0,Luis Vizcaino,Rockies,0.0,2008.0,rp,71,169,23.5681412418171,10.0
22400,15.0,0.0,Luis Vizcaino,2 Teams,-0.1,2009.0,rp,71,169,23.5681412418171,11.0
22401,4.0,0.0,Luis Vizcaino,Cubs,0.2,2009.0,rp,71,169,23.5681412418171,11.0
22402,4.0,0.0,Ryan Vogelsong,Giants,0.1,2000.0,rp,76,215,26.167763157894736,1.0
22403,15.0,2.0,Ryan Vogelsong,2 Teams,-0.4,2001.0,rp,76,215,26.167763157894736,2.0
22404,13.0,0.0,Ryan Vogelsong,Giants,-0.4,2001.0,rp,76,215,26.167763157894736,2.0
22405,6.0,5.0,Ryan Vogelsong,Pirates,0.4,2003.0,sp,76,215,26.167763157894736,4.0
22406,31.0,26.0,Ryan Vogelsong,Pirates,0.2,2004.0,sp,76,215,26.167763157894736,5.0
22407,44.0,0.0,Ryan Vogelsong,Pirates,0.0,2005.0,rp,76,215,26.167763157894736,6.0
22408,20.0,0.0,Ryan Vogelsong,Pirates,0.1,2006.0,rp,76,215,26.167763157894736,7.0
22409,30.0,28.0,Ryan Vogelsong,Giants,2.1,2011.0,sp,76,215,26.167763157894736,12.0
22410,31.0,31.0,Ryan Vogelsong,Giants,2.5,2012.0,sp,76,215,26.167763157894736,13.0
22411,19.0,19.0,Ryan Vogelsong,Giants,-0.5,2013.0,sp,76,215,26.167763157894736,14.0
22412,32.0,32.0,Ryan Vogelsong,Giants,1.4,2014.0,sp,76,215,26.167763157894736,15.0
22413,33.0,22.0,Ryan Vogelsong,Giants,0.1,2015.0,sp,76,215,26.167763157894736,16.0
22414,24.0,14.0,Ryan Vogelsong,Pirates,0.1,2016.0,sp,76,215,26.167763157894736,17.0
22415,6.0,3.0,Edinson Volquez,Rangers,-0.2,2005.0,sp,72,220,29.8341049382716,1.0
22416,8.0,8.0,Edinson Volquez,Rangers,-0.2,2006.0,sp,72,220,29.8341049382716,2.0
22417,6.0,6.0,Edinson Volquez,Rangers,0.5,2007.0,sp,72,220,29.8341049382716,3.0
22418,33.0,32.0,Edinson Volquez,Reds,4.2,2008.0,sp,72,220,29.8341049382716,4.0
22419,9.0,9.0,Edinson Volquez,Reds,0.2,2009.0,sp,72,220,29.8341049382716,5.0
22420,12.0,12.0,Edinson Volquez,Reds,0.8,2010.0,sp,72,220,29.8341049382716,6.0
22421,20.0,20.0,Edinson Volquez,Reds,-0.4,2011.0,sp,72,220,29.8341049382716,7.0
22422,32.0,32.0,Edinson Volquez,Padres,1.5,2012.0,sp,72,220,29.8341049382716,8.0
22423,33.0,32.0,Edinson Volquez,2 Teams,0.9,2013.0,sp,72,220,29.8341049382716,9.0
22424,27.0,27.0,Edinson Volquez,Padres,0.8,2013.0,sp,72,220,29.8341049382716,9.0
22425,32.0,31.0,Edinson Volquez,Pirates,0.9,2014.0,sp,72,220,29.8341049382716,10.0
22426,34.0,33.0,Edinson Volquez,Royals,2.5,2015.0,sp,72,220,29.8341049382716,11.0
22427,34.0,34.0,Edinson Volquez,Royals,1.4,2016.0,sp,72,220,29.8341049382716,12.0
22428,17.0,17.0,Edinson Volquez,Marlins,1.0,2017.0,sp,72,220,29.8341049382716,13.0
22429,3.0,0.0,Bruce Von Hoff,Astros,0.0,1965.0,rp,72,187,25.358989197530864,1.0
22430,10.0,10.0,Bruce Von Hoff,Astros,0.0,1967.0,sp,72,187,25.358989197530864,3.0
22431,46.0,0.0,Dave Von Ohlen,Cardinals,-0.1,1983.0,rp,74,200,25.675675675675674,1.0
22432,27.0,0.0,Dave Von Ohlen,Cardinals,0.5,1984.0,rp,74,200,25.675675675675674,2.0
22433,26.0,0.0,Dave Von Ohlen,Indians,0.0,1985.0,rp,74,200,25.675675675675674,3.0
22434,24.0,0.0,Dave Von Ohlen,Athletics,0.2,1986.0,rp,74,200,25.675675675675674,4.0
22435,4.0,0.0,Dave Von Ohlen,Athletics,0.0,1987.0,rp,74,200,25.675675675675674,5.0
22436,5.0,3.0,Ed Vosberg,Padres,0.0,1986.0,sp,73,208,27.43929442672171,1.0
22437,18.0,0.0,Ed Vosberg,Giants,-0.2,1990.0,rp,73,208,27.43929442672171,5.0
22438,16.0,0.0,Ed Vosberg,Athletics,0.1,1994.0,rp,73,208,27.43929442672171,9.0
22439,44.0,0.0,Ed Vosberg,Rangers,0.8,1995.0,rp,73,208,27.43929442672171,10.0
22440,52.0,0.0,Ed Vosberg,Rangers,0.5,1996.0,rp,73,208,27.43929442672171,11.0
22441,59.0,0.0,Ed Vosberg,2 Teams,0.4,1997.0,rp,73,208,27.43929442672171,12.0
22442,42.0,0.0,Ed Vosberg,Rangers,0.4,1997.0,rp,73,208,27.43929442672171,12.0
22443,19.0,0.0,Ed Vosberg,2 Teams,0.0,1999.0,rp,73,208,27.43929442672171,14.0
22444,15.0,0.0,Ed Vosberg,Padres,0.0,1999.0,rp,73,208,27.43929442672171,14.0
22445,31.0,0.0,Ed Vosberg,Phillies,-0.2,2000.0,rp,73,208,27.43929442672171,15.0
22446,18.0,0.0,Ed Vosberg,Phillies,0.4,2001.0,rp,73,208,27.43929442672171,16.0
22447,4.0,0.0,Ed Vosberg,Expos,-0.1,2002.0,rp,73,208,27.43929442672171,17.0
22448,7.0,0.0,Brad Voyles,Royals,-0.1,2001.0,rp,73,195,25.724338525051607,1.0
22449,22.0,0.0,Brad Voyles,Royals,-0.2,2002.0,rp,73,195,25.724338525051607,2.0
22450,11.0,3.0,Brad Voyles,Royals,-0.2,2003.0,rp,73,195,25.724338525051607,3.0
22451,4.0,2.0,Pete Vuckovich,White Sox,0.1,1975.0,sp,76,220,26.77631578947369,1.0
22452,33.0,7.0,Pete Vuckovich,White Sox,0.5,1976.0,rp,76,220,26.77631578947369,2.0
22453,53.0,8.0,Pete Vuckovich,Blue Jays,2.2,1977.0,rp,76,220,26.77631578947369,3.0
22454,45.0,23.0,Pete Vuckovich,Cardinals,4.3,1978.0,sp,76,220,26.77631578947369,4.0
22455,34.0,32.0,Pete Vuckovich,Cardinals,3.0,1979.0,sp,76,220,26.77631578947369,5.0
22456,32.0,30.0,Pete Vuckovich,Cardinals,2.5,1980.0,sp,76,220,26.77631578947369,6.0
22457,24.0,23.0,Pete Vuckovich,Brewers,2.0,1981.0,sp,76,220,26.77631578947369,7.0
22458,30.0,30.0,Pete Vuckovich,Brewers,2.4,1982.0,sp,76,220,26.77631578947369,8.0
22459,3.0,3.0,Pete Vuckovich,Brewers,0.2,1983.0,sp,76,220,26.77631578947369,9.0
22460,22.0,22.0,Pete Vuckovich,Brewers,0.1,1985.0,sp,76,220,26.77631578947369,11.0
22461,6.0,6.0,Pete Vuckovich,Brewers,0.3,1986.0,sp,76,220,26.77631578947369,12.0
22462,13.0,13.0,Tsuyoshi Wada,Cubs,0.9,2014.0,sp,71,180,25.102162269390995,1.0
22463,8.0,7.0,Tsuyoshi Wada,Cubs,0.3,2015.0,sp,71,180,25.102162269390995,2.0
22464,3.0,0.0,Jason Waddell,Cubs,0.1,2009.0,rp,74,200,25.675675675675674,1.0
22465,58.0,0.0,Tom Waddell,Indians,-0.1,1984.0,rp,73,185,24.405141677613063,1.0
22466,49.0,9.0,Tom Waddell,Indians,-0.4,1985.0,rp,73,185,24.405141677613063,2.0
22467,6.0,0.0,Tom Waddell,Indians,-0.2,1987.0,rp,73,185,24.405141677613063,4.0
22468,55.0,0.0,Cory Wade,Dodgers,0.4,2008.0,rp,74,185,23.75,1.0
22469,27.0,0.0,Cory Wade,Dodgers,0.0,2009.0,rp,74,185,23.75,2.0
22470,40.0,0.0,Cory Wade,Yankees,0.5,2011.0,rp,74,185,23.75,4.0
22471,39.0,0.0,Cory Wade,Yankees,0.0,2012.0,rp,74,185,23.75,5.0
22472,3.0,0.0,Terrell Wade,Braves,-0.1,1995.0,rp,75,205,25.620444444444445,1.0
22473,44.0,8.0,Terrell Wade,Braves,0.3,1996.0,rp,75,205,25.620444444444445,2.0
22474,12.0,9.0,Terrell Wade,Braves,0.3,1997.0,sp,75,205,25.620444444444445,3.0
22475,2.0,2.0,Terrell Wade,Devil Rays,0.0,1998.0,sp,75,205,25.620444444444445,4.0
22476,6.0,5.0,Doug Waechter,Devil Rays,0.6,2003.0,sp,76,210,25.559210526315788,1.0
22477,14.0,14.0,Doug Waechter,Devil Rays,-0.9,2004.0,sp,76,210,25.559210526315788,2.0
22478,29.0,25.0,Doug Waechter,Devil Rays,0.6,2005.0,sp,76,210,25.559210526315788,3.0
22479,11.0,10.0,Doug Waechter,Devil Rays,0.4,2006.0,sp,76,210,25.559210526315788,4.0
22480,48.0,0.0,Doug Waechter,Marlins,0.3,2008.0,rp,76,210,25.559210526315788,6.0
22481,5.0,0.0,Doug Waechter,Royals,-0.1,2009.0,rp,76,210,25.559210526315788,7.0
22482,1.0,0.0,Billy Wagner,Astros,0.0,1995.0,rp,70,180,25.82448979591837,1.0
22483,37.0,0.0,Billy Wagner,Astros,0.2,1996.0,rp,70,180,25.82448979591837,2.0
22484,62.0,0.0,Billy Wagner,Astros,2.2,1997.0,rp,70,180,25.82448979591837,3.0
22485,58.0,0.0,Billy Wagner,Astros,1.8,1998.0,rp,70,180,25.82448979591837,4.0
22486,66.0,0.0,Billy Wagner,Astros,3.6,1999.0,rp,70,180,25.82448979591837,5.0
22487,28.0,0.0,Billy Wagner,Astros,-0.4,2000.0,rp,70,180,25.82448979591837,6.0
22488,64.0,0.0,Billy Wagner,Astros,2.0,2001.0,rp,70,180,25.82448979591837,7.0
22489,70.0,0.0,Billy Wagner,Astros,1.7,2002.0,rp,70,180,25.82448979591837,8.0
22490,78.0,0.0,Billy Wagner,Astros,2.3,2003.0,rp,70,180,25.82448979591837,9.0
22491,45.0,0.0,Billy Wagner,Phillies,1.5,2004.0,rp,70,180,25.82448979591837,10.0
22492,75.0,0.0,Billy Wagner,Phillies,2.1,2005.0,rp,70,180,25.82448979591837,11.0
22493,70.0,0.0,Billy Wagner,Mets,1.9,2006.0,rp,70,180,25.82448979591837,12.0
22494,66.0,0.0,Billy Wagner,Mets,1.6,2007.0,rp,70,180,25.82448979591837,13.0
22495,45.0,0.0,Billy Wagner,Mets,1.2,2008.0,rp,70,180,25.82448979591837,14.0
22496,17.0,0.0,Billy Wagner,2 Teams,0.3,2009.0,rp,70,180,25.82448979591837,15.0
22497,2.0,0.0,Billy Wagner,Mets,0.1,2009.0,rp,70,180,25.82448979591837,15.0
22498,71.0,0.0,Billy Wagner,Braves,2.2,2010.0,rp,70,180,25.82448979591837,16.0
22499,59.0,0.0,Gary Wagner,Phillies,0.8,1965.0,rp,76,191,23.246710526315788,1.0
22500,5.0,1.0,Gary Wagner,Phillies,-0.2,1966.0,rp,76,191,23.246710526315788,2.0
22501,1.0,0.0,Gary Wagner,Phillies,0.1,1967.0,rp,76,191,23.246710526315788,3.0
22502,44.0,0.0,Gary Wagner,Phillies,0.3,1968.0,rp,76,191,23.246710526315788,4.0
22503,15.0,3.0,Gary Wagner,2 Teams,-0.2,1969.0,rp,76,191,23.246710526315788,5.0
22504,9.0,2.0,Gary Wagner,Phillies,-0.2,1969.0,rp,76,191,23.246710526315788,5.0
22505,38.0,0.0,Gary Wagner,Red Sox,0.1,1970.0,rp,76,191,23.246710526315788,6.0
22506,5.0,5.0,Hector Wagner,Royals,-0.1,1990.0,sp,75,185,23.120888888888892,1.0
22507,2.0,2.0,Hector Wagner,Royals,0.0,1991.0,sp,75,185,23.120888888888892,2.0
22508,8.0,12.0,Mark Wagner,Athletics,-0.1,1984.0,sp,73,175,23.085944830174512,1.0
22509,15.0,14.0,Matt Wagner,Mariners,0.2,1996.0,sp,77,215,25.492494518468543,1.0
22510,6.0,0.0,Neil Wagner,Athletics,-0.1,2011.0,rp,72,215,29.156057098765434,1.0
22511,36.0,0.0,Neil Wagner,Blue Jays,0.1,2013.0,rp,72,215,29.156057098765434,3.0
22512,10.0,0.0,Neil Wagner,Blue Jays,0.0,2014.0,rp,72,215,29.156057098765434,4.0
22513,6.0,1.0,Paul Wagner,Pirates,0.1,1992.0,rp,73,202,26.647776318258586,1.0
22514,44.0,17.0,Paul Wagner,Pirates,2.0,1993.0,rp,73,202,26.647776318258586,2.0
22515,29.0,17.0,Paul Wagner,Pirates,1.8,1994.0,sp,73,202,26.647776318258586,3.0
22516,33.0,25.0,Paul Wagner,Pirates,1.4,1995.0,sp,73,202,26.647776318258586,4.0
22517,16.0,15.0,Paul Wagner,Pirates,0.9,1996.0,sp,73,202,26.647776318258586,5.0
22518,16.0,0.0,Paul Wagner,2 Teams,-0.5,1997.0,rp,73,202,26.647776318258586,6.0
22519,14.0,0.0,Paul Wagner,Pirates,-0.4,1997.0,rp,73,202,26.647776318258586,6.0
22520,13.0,9.0,Paul Wagner,Brewers,-0.3,1998.0,sp,73,202,26.647776318258586,7.0
22521,3.0,0.0,Paul Wagner,Indians,-0.1,1999.0,rp,73,202,26.647776318258586,8.0
22522,17.0,0.0,Ryan Wagner,Reds,0.3,2003.0,rp,76,210,25.559210526315788,1.0
22523,49.0,0.0,Ryan Wagner,Reds,-0.2,2004.0,rp,76,210,25.559210526315788,2.0
22524,42.0,0.0,Ryan Wagner,Reds,0.3,2005.0,rp,76,210,25.559210526315788,3.0
22525,26.0,0.0,Ryan Wagner,Nationals,-0.1,2006.0,rp,76,210,25.559210526315788,4.0
22526,14.0,0.0,Ryan Wagner,Nationals,-0.1,2007.0,rp,76,210,25.559210526315788,5.0
22527,3.0,3.0,Tyler Wagner,Brewers,0.0,2015.0,sp,75,205,25.620444444444445,1.0
22528,3.0,0.0,Tyler Wagner,Diamondbacks,0.4,2016.0,rp,75,205,25.620444444444445,2.0
22529,7.0,0.0,Bobby Wahl,Athletics,0.1,2017.0,rp,74,210,26.959459459459456,1.0
22530,2.0,0.0,Dave Wainhouse,Expos,-0.1,1991.0,rp,74,190,24.39189189189189,1.0
22531,3.0,0.0,Dave Wainhouse,Mariners,-0.3,1993.0,rp,74,190,24.39189189189189,3.0
22532,17.0,0.0,Dave Wainhouse,Pirates,-0.1,1996.0,rp,74,190,24.39189189189189,6.0
22533,25.0,0.0,Dave Wainhouse,Pirates,-0.1,1997.0,rp,74,190,24.39189189189189,7.0
22534,10.0,0.0,Dave Wainhouse,Rockies,-0.1,1998.0,rp,74,190,24.39189189189189,8.0
22535,19.0,0.0,Dave Wainhouse,Rockies,-0.2,1999.0,rp,74,190,24.39189189189189,9.0
22536,9.0,0.0,Dave Wainhouse,Cardinals,-0.1,2000.0,rp,74,190,24.39189189189189,10.0
22537,1.0,0.0,Rick Waits,Rangers,0.0,1973.0,rp,75,195,24.370666666666665,1.0
22538,16.0,7.0,Rick Waits,Indians,1.3,1975.0,rp,75,195,24.370666666666665,3.0
22539,26.0,22.0,Rick Waits,Indians,1.4,1976.0,sp,75,195,24.370666666666665,4.0
22540,37.0,16.0,Rick Waits,Indians,1.5,1977.0,rp,75,195,24.370666666666665,5.0
22541,34.0,33.0,Rick Waits,Indians,2.8,1978.0,sp,75,195,24.370666666666665,6.0
22542,34.0,34.0,Rick Waits,Indians,1.7,1979.0,sp,75,195,24.370666666666665,7.0
22543,33.0,33.0,Rick Waits,Indians,3.0,1980.0,sp,75,195,24.370666666666665,8.0
22544,22.0,21.0,Rick Waits,Indians,1.9,1981.0,sp,75,195,24.370666666666665,9.0
22545,25.0,21.0,Rick Waits,Indians,0.4,1982.0,sp,75,195,24.370666666666665,10.0
22546,18.0,2.0,Rick Waits,2 Teams,0.6,1983.0,rp,75,195,24.370666666666665,11.0
22547,8.0,0.0,Rick Waits,Indians,0.1,1983.0,rp,75,195,24.370666666666665,11.0
22548,47.0,1.0,Rick Waits,Brewers,0.6,1984.0,rp,75,195,24.370666666666665,12.0
22549,24.0,0.0,Rick Waits,Brewers,0.2,1985.0,rp,75,195,24.370666666666665,13.0
22550,62.0,4.0,Bill Wakefield,Mets,-1.0,1964.0,rp,72,175,23.731674382716047,1.0
22551,13.0,13.0,Tim Wakefield,Pirates,1.3,1992.0,sp,74,210,26.959459459459456,1.0
22552,24.0,20.0,Tim Wakefield,Pirates,-0.5,1993.0,sp,74,210,26.959459459459456,2.0
22553,27.0,27.0,Tim Wakefield,Red Sox,2.6,1995.0,sp,74,210,26.959459459459456,4.0
22554,32.0,32.0,Tim Wakefield,Red Sox,1.0,1996.0,sp,74,210,26.959459459459456,5.0
